No.  Input_img    Ref_img    IdentityIssame     Expression_actual    Expression_require    Expression_ref    ExpressionIsrequire
133  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S084/001/S084_001_00000010.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/002/S081_002_00000001.png  False  7  7  0  True
134  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/002/S085_002_00000013.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/001/S081_001_00000001.png  False  5  5  0  True
135  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000014.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/001/S081_001_00000001.png  False  7  7  0  True
136  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000018.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000001.png  False  5  5  0  True
137  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000013.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000001.png  False  7  7  0  True
138  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/005/S087_005_00000011.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000001.png  False  5  5  0  True
139  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000014.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000001.png  False  7  7  0  True
140  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/002/S086_002_00000013.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  False  5  5  0  True
141  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/001/S087_001_00000010.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  False  7  7  0  True
142  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/002/S086_002_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000001.png  False  5  5  0  True
143  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000016.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000001.png  False  7  7  0  True
144  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/005/S087_005_00000010.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  False  5  5  0  True
145  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S084/001/S084_001_00000008.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  False  7  7  0  True
146  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000018.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  False  5  5  0  True
147  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/001/S081_001_00000018.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  False  7  7  0  True
148  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/002/S089_002_00000021.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  False  5  5  0  True
149  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/001/S089_001_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  False  7  7  0  True
150  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/001/S088_001_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  0  5  0  False
151  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/004/S088_004_00000020.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  False  3  7  0  False
152  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/004/S085_004_00000001.png  False  1  5  0  False
153  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/004/S085_004_00000001.png  False  0  7  0  False
154  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/004/S088_004_00000019.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/002/S085_002_00000001.png  False  3  5  0  False
155  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/004/S088_004_00000019.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/002/S085_002_00000001.png  False  3  7  0  False
156  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S148/002/S148_002_00000013.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/003/S089_003_00000001.png  False  2  5  0  False
157  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S148/002/S148_002_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/003/S089_003_00000001.png  False  2  7  0  False
158  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/002/S086_002_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/002/S089_002_00000001.png  False  0  5  0  False
159  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/002/S086_002_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/002/S089_002_00000001.png  False  0  7  0  False
160  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S148/002/S148_002_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/001/S089_001_00000001.png  False  0  5  0  False
161  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S148/002/S148_002_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/001/S089_001_00000001.png  False  2  7  0  False
162  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/001/S087_001_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/004/S088_004_00000001.png  False  0  5  0  False
163  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/007/S087_007_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/004/S088_004_00000001.png  False  0  7  0  False
164  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/001/S087_001_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/001/S088_001_00000001.png  False  0  5  0  False
165  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/005/S087_005_00000010.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/001/S088_001_00000001.png  False  5  7  0  False
166  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/003/S089_003_00000034.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S084/002/S084_002_00000001.png  False  1  5  0  False
167  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/002/S089_002_00000019.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S084/002/S084_002_00000001.png  False  5  7  0  False
168  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/004/S087_004_00000010.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S084/001/S084_001_00000001.png  False  3  5  0  False
169  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/007/S087_007_00000014.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S084/001/S084_001_00000001.png  False  1  7  0  False
170  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/003/S085_003_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S148/002/S148_002_00000001.png  False  0  5  0  False
171  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/002/S085_002_00000014.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S148/002/S148_002_00000001.png  False  5  7  0  False
172  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/003/S089_003_00000035.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S149/002/S149_002_00000001.png  False  1  5  0  False
173  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/003/S089_003_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S149/002/S149_002_00000001.png  False  0  7  0  False
174  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/002/S081_002_00000022.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/004/S087_004_00000001.png  False  6  5  0  False
175  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/002/S081_002_00000022.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/004/S087_004_00000001.png  False  6  7  0  False
176  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S149/002/S149_002_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/007/S087_007_00000001.png  False  0  5  0  False
177  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S149/002/S149_002_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/007/S087_007_00000001.png  False  0  7  0  False
178  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/001/S088_001_00000016.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/005/S087_005_00000001.png  False  7  5  0  False
179  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/004/S088_004_00000019.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/005/S087_005_00000001.png  False  3  7  0  False
180  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S084/001/S084_001_00000009.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/001/S087_001_00000001.png  False  7  5  0  False
181  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S084/002/S084_002_00000023.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S087/001/S087_001_00000001.png  False  4  7  0  False
182  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/003/S089_003_00000036.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/002/S086_002_00000001.png  False  1  5  0  False
183  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/003/S089_003_00000034.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/002/S086_002_00000001.png  False  1  7  0  False
184  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/001/S081_001_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/001/S086_001_00000001.png  False  7  5  0  False
185  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/002/S081_002_00000024.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S086/001/S086_001_00000001.png  False  6  7  0  False
186  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/003/S089_003_00000035.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/008/S081_008_00000001.png  False  1  5  0  False
187  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/003/S089_003_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/008/S081_008_00000001.png  False  0  7  0  False
188  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S148/002/S148_002_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/002/S081_002_00000001.png  False  0  5  0  False
189  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S148/002/S148_002_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/002/S081_002_00000001.png  False  2  7  0  False
190  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/004/S088_004_00000018.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/001/S081_001_00000001.png  False  3  5  0  False
191  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/004/S088_004_00000018.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S081/001/S081_001_00000001.png  False  3  7  0  False
192  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/004/S085_004_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000001.png  False  3  5  0  False
193  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/002/S085_002_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000001.png  False  0  7  0  False
194  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000001.png  False  0  5  0  False
195  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000019.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/005/S080_005_00000001.png  False  5  7  0  False
196  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/001/S088_001_00000015.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  False  7  5  0  False
197  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S088/004/S088_004_00000018.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/001/S080_001_00000001.png  False  3  7  0  False
198  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000007.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000001.png  False  3  5  0  False
199  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S080/008/S080_008_00000009.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S083/003/S083_003_00000001.png  False  3  7  0  False
200  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/004/S085_004_00000017.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  False  3  5  0  False
201  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S085/004/S085_004_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/007/S082_007_00000001.png  False  0  7  0  False
202  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S084/002/S084_002_00000023.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  False  4  5  0  False
203  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S084/002/S084_002_00000023.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/005/S082_005_00000001.png  False  4  7  0  False
204  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/002/S089_002_00000001.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  False  0  5  0  False
205  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S089/003/S089_003_00000034.png  /data/zming/datasets/CK+/CK+_mtcnnpy_182_160/S082/001/S082_001_00000001.png  False  1  7  0  False
